"protein_name";"C_mean_fxn1";"C_mean_fxn2";"C_mean_fxn3";"C_mean_fxn4";"C_mean_fxn5";"C_mean_fxn6";"C_mean_fxn7";"C_mean_fxn8";"C_mean_fxn9";"C_mean_fxn10";"C_mean_fxn11";"C_mean_fxn12";"C_mean_fxn13";"C_mean_fxn14";"C_mean_fxn15";"C_mean_fxn16";"C_mean_fxn17";"C_mean_fxn18";"C_mean_fxn19";"C_mean_fxn20";"C_mean_fxn21";"C_mean_fxn22";"C_mean_fxn23";"C_mean_fxn24";"C_mean_fxn25";"max_ctrl";"nb_max_ctrl";"R_mean_fxn1";"R_mean_fxn2";"R_mean_fxn3";"R_mean_fxn4";"R_mean_fxn5";"R_mean_fxn6";"R_mean_fxn7";"R_mean_fxn8";"R_mean_fxn9";"R_mean_fxn10";"R_mean_fxn11";"R_mean_fxn12";"R_mean_fxn13";"R_mean_fxn14";"R_mean_fxn15";"R_mean_fxn16";"R_mean_fxn17";"R_mean_fxn18";"R_mean_fxn19";"R_mean_fxn20";"R_mean_fxn21";"R_mean_fxn22";"R_mean_fxn23";"R_mean_fxn24";"R_mean_fxn25";"max_rnase";"nb_max_rnase";"nb_shift";"dist";"ctrl_peak";"ctrl_peak_amount";"ctrl_peak_amount_loss";"ctrl_peak_p_value";"rnase_peak";"rnase_peak_amount";"rnase_peak_amount_gain";"rnase_peak_p_value";"right_shift";"pb_fit"
"CNN2_HUMAN";0;4.77854232528981;22.6060329878071;30.2144160553026;27.9886974358093;10.9277007548534;2.71811645937659;0.76649398156127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4.2";1;0.0045991581082728;3.700082531672;16.0804403313685;26.5754866793953;29.2385645148425;17.3934710507652;6.47055834552615;0.536797388322041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4.6";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"CNOT2_HUMAN";0;0;0;0;0;0;0;0;0;6.90277557195179;30.1215364767184;33.3333333333333;26.4305577613815;3.21179685661491;0;0;0;0;0;0;0;0;0;0;0;"11.9";1;0;0;0;0;0;0;0;0;0;7.19109190329487;30.0471827604458;33.3333333333333;26.1422414300385;3.28615057288754;0;0;0;0;0;0;0;0;0;0;0;"11.9";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"CNOT3_HUMAN";0;0;0;0;0;0;0;0;0;4.47768447977718;8.63442829260487;24.3804123763607;22.901603273721;20.5601176302556;6.2123563066522;5.95404557983519;4.13878741047288;2.74056465032043;0;0;0;0;0;0;0;"12.9";1;0;0;0;0;0;0;0;0;0;6.1963831788491;10.9356863825078;28.0901170302801;25.2360095576546;21.8086076680736;4.82685687824815;1.90094059682963;0.589039282751913;0.416359424805062;0;0;0;0;0;0;0;"12.7";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"CNOTA_HUMAN";0;0;0;0;0;0;0;0;0;1.22076640009569;19.4795616474861;29.8963866648543;32.1125669332376;13.8537716858473;3.43694666847908;0;0;0;0;0;0;0;0;0;0;"12.4";1;0;0;0;0;0;0;0;0;0;3.73016037400305;20.1731075398743;30.0678339634455;29.6031729593303;13.160225793459;3.26549936988782;0;0;0;0;0;0;0;0;0;0;"12.3";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"COA3_HUMAN";0;0;0;0;0;3.0656429111382;6.38734694085756;13.7775353570305;22.5529998827259;19.2312958530065;11.8411074368336;0;3.62021092489636;7.71469053946928;7.71469053946928;4.09447961457292;0;0;0;0;0;0;0;0;0;"9.3, 14.6";2;0;0;0;0;0;5.64730331060919;21.1852279889548;24.1444252512002;24.8088554772937;9.27093079894808;6.31173353670269;0;1.83638193640156;2.87717454543044;2.87717454543044;1.04079260902888;0;0;0;0;0;0;0;0;0;"8.2";1;2;-1.1;9.3;79.7;12.6457;0.124668187044021;8.2;94.8;38.2543;0.00941774871502405;FALSE;FALSE
"COA3_HUMAN";0;0;0;0;0;3.0656429111382;6.38734694085756;13.7775353570305;22.5529998827259;19.2312958530065;11.8411074368336;0;3.62021092489636;7.71469053946928;7.71469053946928;4.09447961457292;0;0;0;0;0;0;0;0;0;"9.3, 14.6";2;0;0;0;0;0;5.64730331060919;21.1852279889548;24.1444252512002;24.8088554772937;9.27093079894808;6.31173353670269;0;1.83638193640156;2.87717454543044;2.87717454543044;1.04079260902888;0;0;0;0;0;0;0;0;0;"8.2";1;2;-6.4;14.6;22.3;64.6951;0.0277367138077573;8.2;94.8;38.2543;0.00941774871502405;FALSE;FALSE
"COBL_HUMAN";0;0;0;0;0;0;10.1227274314718;10.1227274314718;10.1227274314718;0;0;0;0;0;0;0;0;0;23.2106059018615;23.2106059018615;23.2106059018615;0;0;0;0;"8, 20";2;0;0;0;0;0;0;32.3434686683402;32.3434686683402;32.3434686683402;0;0;0;0;0;0;0;0;0;0.989864664993122;0.989864664993122;0.989864664993122;0;0;0;0;"8";1;1;-12;20;77.8;100;0.0101028753329181;8;108.4;68.7023;0.0103062636076745;FALSE;FALSE
"COPE_HUMAN";0;0;0;0;0;0;0;0;0;0.225186861389584;20.435312860209;20.6670740357091;32.4943819852298;12.6764622162312;12.5359340262901;0.483439215379796;0.181308437711252;0.0900754521522457;0.0900754521522457;0.0402498191818752;0.0402498191818752;0.0402498191818752;0;0;0;"12.7";1;0;0;0;0;0;0;0;0;0;0.171547830064472;19.6542788943161;19.9010686391799;32.6889042777252;13.5551302785155;13.3883191627581;0.428935694148302;0.121978331392488;0.0419997022861143;0.0419997022861143;0.00194582910920383;0.00194582910920383;0.00194582910920383;0;0;0;"12.7";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"COPG2_HUMAN";0;0;0;0;0.264041203237071;1.42016270922206;2.25515584411642;3.87736479362881;4.14557527928425;7.14019250962564;14.5054229187514;25.0333765252517;22.1692392684447;14.686504417716;2.73421881957527;1.76874571114653;0;0;0;0;0;0;0;0;0;"12.4";1;0;0;0;0;0.666939790188378;1.1256175308799;6.72257234515136;7.33630162998814;8.18477381040898;5.79396134694221;12.2797013500739;21.6030664522103;19.4652210151758;13.0503905630829;2.41987553983419;1.35157862606394;0;0;0;0;0;0;0;0;0;"12.2";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"COR1B_HUMAN";0;0;0;0;0;0;3.00435700961731;18.1994043662328;24.2129496848862;23.8822730916754;10.2439331936421;4.23038787498866;1.55670745858212;0;0;0;3.15983108841519;4.88999577345845;4.88999577345845;1.73016468504326;0;0;0;0;0;"9.3";1;0;0;0;0;0;0;13.7970045137648;22.2578714369254;27.2434576738918;16.1987923784599;9.64245267508309;4.65686643811667;1.90452721978377;0;0;0;0.735351370949155;1.43300922132483;1.43300922132483;0.697657850375677;0;0;0;0;0;"8.8";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"CPSF1_HUMAN";0;0;0;0;0;0;0;0;0;0.0100596924751199;0.347025440321076;0.609025052663218;0.598965360188098;0.261999612342143;7.64079304450243;17.9150007254497;22.5486805416883;23.4300116577368;13.292824797926;8.7882776951248;1.16405574114572;1.23280639853203;1.24083154536971;0.487107677732074;0.432535016802689;"17.4";1;0;0;0;0;0;0;0;0;0;0.288180103647786;9.94761529121829;12.7574082597165;12.4692281560687;2.80979296849819;9.93507723851105;14.3087165398303;16.0830661667966;8.82885666518198;4.45521736386276;2.68086773689642;0.662990393564492;0.788812007990429;1.12058579763205;1.05909288069679;1.8044924298877;"12.1, 16.6";2;1;-5.3;17.4;97.5;43.7251;2.93343721432854e-05;12.1;36.3;99.3101;0.00232377969331969;FALSE;FALSE
"CPSF2_HUMAN";0;0;0;0;0;0;0;0;0;0;1.28020006538482;6.26931983898762;6.26931983898762;4.9891197736028;0;14.9660667821518;17.7998385930585;17.7998385930585;10.4404678116304;7.60669600072372;8.75893653873865;1.15224053801493;1.15224053801493;0.378928771911404;1.13678631573421;"12.5, 17.7";2;0;0;0;0;0;0;0;0;0;0;12.7537692108667;24.1284317841398;24.1284317841398;11.3746625732731;0;5.67014674690169;6.42034890433479;6.42034890433479;2.08682926608736;1.33662710865427;1.49413510408672;0.157507995432452;0.157507995432452;0.967813155578986;2.90343946673696;"12.5, 17.3";2;1;-5.2;17.7;79.9;60.8644;0.000902796549101761;12.5;75;72.8949;0.000350287847736123;FALSE;FALSE
"CPSF7_HUMAN";0;0;0;0;0.110665644290142;0.205697370651069;0.671680253557272;2.23086319791866;9.18986111633138;17.8680368649598;20.3992080145256;16.1342245594504;8.15661790523299;5.80071804439776;4.63065562324292;4.21280219423168;3.85748671507594;2.61540738914026;1.86670884083432;0.376904442607933;0.44208557017154;0.526609916139716;0.572925953706067;0.130840383534527;0;"10.8";1;0;0;0;0;1.91779038353496;3.06894561979402;22.3239141446533;23.1570341752696;26.3854789812955;9.08365316754223;7.10957491171735;3.3709342287542;1.57642876327206;0.97789206677412;0.390986990594796;0.262195455239486;0.116155195630138;0.0653311342593196;0.0354854239907434;0.00323022177166194;0.0229230376078514;0.0426082027829283;0.0561804665618644;0.0332574289540129;0;"8.3";1;1;-2.5;10.8;69.5;73.9197;0.000902796549101761;8.3;94.8;84.4604;0.0101692556301094;FALSE;FALSE
"CQ085_HUMAN";0;0;0;0;29.0262411115754;33.3333333333333;33.3333333333333;4.30709222175793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"6.1";1;0;0;0;0;30.2016892068896;33.3333333333333;33.3333333333333;3.13164412644377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"6.1";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"CRKL_HUMAN";0;2.71601587758749;18.0150535042038;27.586970730582;30.6173174557458;15.3182798291295;5.7463626027513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4.5";1;0;1.56121896559381;11.0162657024584;19.0504949866693;31.7721143677395;22.317067630875;14.282838346664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"5.1";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"CS025_HUMAN";0;0;0;0;0;0;0;4.61911766154605;4.61911766154605;5.16647807800642;8.68780065559071;15.0002885051136;23.9991900091135;19.9891042095153;13.6766163599924;4.16766524621341;0.0373108066812924;0.0373108066812924;0;0;0;0;0;0;0;"13.2";1;0;0;0;0;0;0;0;3.07109544530088;3.07109544530088;3.65004477074902;7.90843501856207;14.5360210093901;25.6732767971677;22.3538028694704;15.7262168786424;4.01001176541658;0;0;0;0;0;0;0;0;0;"13.4";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"CSDE1_HUMAN";0;0;0.481582553262109;0.481582553262109;1.00108278344807;1.88739610631828;6.2530276671815;20.0842124779662;25.0250076420475;26.1487488464713;11.8187241370477;5.51003309683406;0.0206603315470888;0;0.0415136994685001;0.300192897620422;0.300192897620422;0.258679198151922;0;0;0.129121037250916;0.129121037250916;0.129121037250916;0;0;"9.3";1;0;0;0.23588173296638;0.23588173296638;4.13620886405974;6.49499863359777;27.4830264822017;26.7217518282625;25.5283771289516;5.58562352625748;2.44722318490076;1.04592638170719;0.000652135797445522;0;0.00288666143953396;0.0206936097506683;0.0206936097506683;0.0178069483111344;0;0;0.00745584635969037;0.00745584635969037;0.00745584635969037;0;0;"7.9";1;1;-1.4;9.3;96.9;37.5112;0.00147556096449728;7.9;100.4;45.6486;0.00292587809805961;FALSE;FALSE
"CSN1_HUMAN";0;0;0;0;0;0;0;0;0.410714524393145;13.8026301598617;29.6804946890947;32.9226188089402;19.5307031734717;3.65283864423861;0;0;0;0;0;0;0;0;0;0;0;"11.7";1;0;0;0;0;0;0;0;0;0.778669734312489;13.4938391617398;28.7624174134751;32.5546635990208;19.8394941715935;4.57091591985826;0;0;0;0;0;0;0;0;0;0;0;"11.7";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"CSN2_HUMAN";0;0;0;0;0;0;0.0197146776193856;0.45018133163273;2.68145745537001;8.96139994298217;18.5996401318156;29.7930203133581;24.3522187127318;14.283511869885;0.858855564605215;0;0;0;0;0;0;0;0;0;0;"12.2";1;0;0;0;0;0;0;0.173565143634446;0.567441408678425;3.3339624263225;10.0112936971918;19.2379208004584;29.0932923572226;23.148474492507;13.5279711241965;0.90607854978821;0;0;0;0;0;0;0;0;0;0;"12.1";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"CSN4_HUMAN";0;0;0;0;0;0;0;0;1.82388712097352;12.2663682590539;29.4451386495171;31.5094462123598;21.0669650742795;3.8881946838162;0;0;0;0;0;0;0;0;0;0;0;"11.7";1;0;0;0;0;0;0;0;0;5.08305153178401;14.317016862698;28.7510090691;28.2502818015493;19.0163164706353;4.58232426423331;0;0;0;0;0;0;0;0;0;0;0;"11.6";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"CSTF3_HUMAN";0;0;0;0;0;0;0;4.33996499625956;20.0498122201724;32.7125891138968;28.8757601455281;13.2835211131609;0.620744219436578;0.117608191545691;0;0;0;0;0;0;0;0;0;0;0;"10.3";1;0;0;0;0;0;0;0;10.2995717951964;25.7559856084184;32.9896960270393;22.9644011244976;7.5773477249149;0.34363730629404;0.0693604136393773;0;0;0;0;0;0;0;0;0;0;0;"9.9";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"CTBL1_HUMAN";0;0;0;0;0;1.50940902163949;2.56442953864766;15.337136547991;30.691686161104;30.7075281781655;17.9917641949235;1.13223815058983;0.0613756165201832;0.00443259041883947;0;0;0;0;0;0;0;0;0;0;0;"9.5";1;0;0;0;0;0;2.04931509628149;4.7783591975691;10.0977779795645;29.983783391483;28.4392990740628;23.2145905084284;1.30023484556884;0.115675061701409;0.0209648453404035;0;0;0;0;0;0;0;0;0;0;0;"9.7";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"CTBP2_HUMAN";0;4.23642034809617;19.5803062244851;26.643422405914;29.0969129852372;13.7530271088482;6.68991092741934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4.4";1;0;2.82713093128599;10.7323815077621;17.5753771067977;30.5062024020473;22.6009518255712;15.7579562265357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"5.2";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"CTCF_HUMAN";0;0;0;0;0.11152288644092;0.11152288644092;0.609955267982499;0.846620414003425;0.961841871060707;0.60541672567782;0.26844018815189;0.153218731094608;0.235755664749408;0.224544169813492;6.17455284347114;9.71230811306517;14.306760472644;16.0380089632357;17.5203446293642;16.2414217546086;9.33529628567338;4.289492601928;1.13776550694038;0.550777864633149;0.564432159020576;"18.5";1;0;0;0;0;2.58155117091624;2.58155117091624;18.5709166737972;17.7458827181161;20.7859909641665;8.02294417032149;6.35861380684662;3.31850556079625;0.921646928007537;0.829460076247267;2.7837468095275;2.89276287636877;3.33276224169674;1.810375085351;1.28438638405582;1.10895114479051;0.851435855616372;0.577421677877;0.697226974870233;1.12809894276104;1.81576876695349;"8.2";1;1;-10.3;18.5;99.7;89.4362;1.89213521395472e-05;8.2;71.6;99.9985;0.00169770833163146;FALSE;FALSE
"CUL1_HUMAN";0;0;0;0;0;0;0;4.90351129920813;33.3333333333333;33.3333333333333;28.4298220341252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"9.9";1;0;0;0;0;0;0;0;5.24035745600091;33.3333333333333;33.3333333333333;28.0929758773324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"9.9";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"CUL2_HUMAN";0;0;0;0;0;0;2.52562472688119;6.46263322382123;20.5408444528353;26.8708162854624;26.8707001095121;12.792488880498;3.93689232098976;0;0;0;0;0;0;0;0;0;0;0;0;"10.3";1;0;0;0;0;0;0;14.2664528580313;16.7860869128493;26.5942868751102;16.6682444124063;16.547246420484;6.73904645822318;2.3986360628957;0;0;0;0;0;0;0;0;0;0;0;0;"9.2";1;1;-1.1;10.3;102.5;34.4439;0.00812517084462467;9.2;100.6;9.131;0.0874256607690274;FALSE;FALSE
"CUL3_HUMAN";0;0;0;0;0;0;0;7.4691354323031;30.2396850207709;32.9973563611338;25.8641979010302;3.09364831256248;0.335976972199493;0;0;0;0;0;0;0;0;0;0;0;0;"9.9";1;0;0;0;0;0;0;0;9.70800652130098;30.7615225208364;33.0293780564644;23.6253268120324;2.57181081249693;0.303955276868918;0;0;0;0;0;0;0;0;0;0;0;0;"9.8";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"CUL4B_HUMAN";0;0;0;0;0;0;0.0538021430190911;4.95584699843795;15.6636766436165;18.1734425372515;27.2042771232491;17.3558520397561;15.1060886530627;1.17320921164627;0.313804649960704;0;0;0;0;0;0;0;0;0;0;"10.9";1;0;0;0;0;0;0;0.959106261922279;5.11079139191631;16.0519676509447;18.195335611851;27.0423555816553;16.9371627173405;14.17889145956;1.18018635976171;0.344202965048117;0;0;0;0;0;0;0;0;0;0;"10.9";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"CWC22_HUMAN";0;0;0;0;0;0;0;11.6017747159267;21.762267016107;28.3509943954621;19.9125153265652;10.4982274715279;3.90950009217279;0.746204445143029;0.389489120292114;0.389489120292114;1.07283884569843;0.68334972540632;0.68334972540632;0;0;0;0;0;0;"10";1;0;0;0;0;0;0;0;3.96384737255059;12.6816976097685;24.3821763342404;27.0485269372976;19.5487750581538;7.84829633368186;1.21809835807406;0.759184939786002;0.759184939786002;1.10286066541107;0.343675725625067;0.343675725625067;0;0;0;0;0;0;"10.8";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"DAD1_HUMAN";0;0;0;0;0;0;0.687121026290432;0.687121026290432;13.0176090836889;17.6405136300258;31.0779440672911;20.3157242496444;15.0056986770171;1.56826823975181;0;0;0;0;0;0;0;0;0;0;0;"11.1";1;0;0;0;0;0;0;1.07335533014795;1.07335533014795;16.1580917182702;20.0907717378538;30.3801448647899;17.1752416150632;12.1692062653316;1.87983313839549;0;0;0;0;0;0;0;0;0;0;0;"10.9";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"DAZP1_HUMAN";0;0.320084347883304;2.2005100138235;4.02774278631983;6.68264065908015;9.90714781546362;8.57350387919874;8.27995465806576;7.7498927779593;17.9146662732785;15.2476143262294;13.4805764102407;2.80783302622857;2.80783302622857;0;0;0;0;0;0;0;0;0;0;0;"6.2, 10.8";2;0;1.19707029950678;6.28163944781268;11.7503324974202;27.2513614388355;25.8929027099392;20.807586622444;4.36168154471268;0.797929274012451;0.540312530687787;0.379829061997979;0.391432133069311;0.173961219780671;0.173961219780671;0;0;0;0;0;0;0;0;0;0;0;"5.7";1;1;-5.1;10.8;57;99.7861;0.0122910971132908;5.7;101.4;68.492;0.000957894707363487;FALSE;FALSE
"DBPA_HUMAN";0;0.0180145114135699;0.0180145114135699;0.0180145114135699;0.218867399983984;0.950435095611921;1.4675698976702;2.7742109259052;2.33521286750473;1.93588401817862;0.410375589959644;0.117805952732181;0.142691669591575;2.97332440433453;8.38673938862393;16.3756488809049;17.3596005963873;15.9521267579984;10.3149473403992;8.29532569849036;4.84649360064533;2.67104530447325;1.46587505568696;0.919518510892904;0.0322575097841028;"17.3";1;0;0.0278467390305221;0.0278467390305221;0.0278467390305221;2.04831995127527;5.83274866169531;25.3691422648171;28.493087325076;26.3909625109845;7.11593618162569;1.94367117009154;0.261367273763008;0.0644059353070713;0.346217093700804;0.490758361266872;0.550065927516805;0.294722836923997;0.177495113602302;0.0970113117277171;0.0780678419314623;0.0571300095209039;0.0221586395249462;0.135227313520888;0.133629716024377;0.0143343430119061;"8";1;1;-9.3;17.3;87.7;100;0.00951332305291629;8;95.4;91.5193;0.00248892209414183;FALSE;FALSE
"DC1I2_HUMAN";0;0;0;0;0;0;0;0;0;0;5.59189734465978;30.6799482269832;32.2666689253243;27.497617647687;2.49326233731284;1.06666440800899;0.24381834098658;0.16012276903732;0;0;0;0;0;0;0;"12.9";1;0;0;0;0;0;0;0;0;0;0;10.0296499592401;31.1154423641149;32.6034118210844;23.1928856022017;2.16956156157764;0.729921512248984;0.110797771891513;0.0483294076407593;0;0;0;0;0;0;0;"12.8";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"DC1L1_HUMAN";0;0;0;0;0;0;0;0;3.7303887713764;3.7303887713764;12.5544887304144;28.0974387358861;29.3371418775857;20.7788446029189;1.50550582607083;0.265802684371259;0;0;0;0;0;0;0;0;0;"12.7";1;0;0;0;0;0;0;0;0;3.23511808168482;3.23511808168482;13.6663178192328;28.8083315306419;29.8881419090273;19.6670155141005;1.2898837210066;0.210073342621209;0;0;0;0;0;0;0;0;0;"12.6";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"DCAKD_HUMAN";0;0;0;0;0;0;0;0;0;0;1.40277016705067;1.40277016705067;1.40277016705067;0;1.29724774815039;2.78451209344141;4.01598657896867;2.71873883081828;2.14264170585889;27.914576587314;27.914576587314;27.0034093669824;0;0;0;"21";1;0;0;0;0;0;0;0;0;0;0;15.5411893972091;15.5411893972091;15.5411893972091;0;5.48699538271662;10.1459474376313;10.8466625603087;5.35966717759209;1.05562717464772;6.94548137581556;6.94548137581556;6.59056932384529;0;0;0;"12, 16.6, 21";3;2;-9;21;92.1;75.1474;0.0128067676137213;12;52.1;100;0.0236883609412285;FALSE;FALSE
"DCAKD_HUMAN";0;0;0;0;0;0;0;0;0;0;1.40277016705067;1.40277016705067;1.40277016705067;0;1.29724774815039;2.78451209344141;4.01598657896867;2.71873883081828;2.14264170585889;27.914576587314;27.914576587314;27.0034093669824;0;0;0;"21";1;0;0;0;0;0;0;0;0;0;0;15.5411893972091;15.5411893972091;15.5411893972091;0;5.48699538271662;10.1459474376313;10.8466625603087;5.35966717759209;1.05562717464772;6.94548137581556;6.94548137581556;6.59056932384529;0;0;0;"12, 16.6, 21";3;2;-4.4;21;92.1;75.1474;0.0128067676137213;16.6;30.3;64.6637;0.13626710878978;FALSE;FALSE
"DCPS_HUMAN";0;0.507734743015138;0.507734743015138;0.507734743015138;19.1181427127454;27.5001715871419;32.8255985903182;13.7074558775728;5.32542700317629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"6.5";1;0;0.197876385753373;0.197876385753373;0.197876385753373;19.799768783068;21.4968168447683;33.13545694758;13.335688164512;11.6386401028116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"6.7";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"DCTN1_HUMAN";0;0;0;0;0;0;0;0;0.130018978078611;0.661603927521195;12.6849605005941;30.6039507240859;31.8523845080139;20.5783732087877;2.5993636311688;0.819344897798263;0.0699996239515678;0;0;0;0;0;0;0;0;"12.7";1;0;0;0;0;0;0;0;0;0.117551022137848;0.983304849203947;13.8426048649817;31.4825547179661;31.9394901887968;19.4326450453371;1.73322759322937;0.410538295332598;0.058083423014465;0;0;0;0;0;0;0;0;"12.6";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"DCTN2_HUMAN";0;0;0;0.0468911881630593;0.199881239365386;0.230338553926701;0.183447365763642;0.030457314561315;0;0.630131656843332;13.8266746747312;29.1018688141023;31.190394860165;19.2763201046754;4.0011259653043;1.2824682623983;0;0;0;0;0;0;0;0;0;"12.7";1;0;0;0;0.0639970007430124;0.806220166427235;0.842928893942744;0.778931893199731;0.0367087275155082;0;1.51021079301403;15.8942568749516;29.0745466185441;30.2319457764288;16.596147564439;3.41585782084648;0.748247869947772;0;0;0;0;0;0;0;0;0;"12.5";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"DCXR_HUMAN";0;0;4.05547937112528;20.943272764019;29.2360522493566;29.2778539622081;12.3900605693143;4.09728108397672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"5.3";1;0;0;2.11425786072202;13.4253274839473;31.8014038304611;31.2190754726113;19.9080058493861;1.53192950287223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"5.6";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"DD19A_HUMAN";0;0.392861636823612;3.96772304607939;6.10800612714611;8.0094247986382;8.28247109167112;15.519022384863;18.7337613413511;14.8858536390624;10.7641344538398;6.19728555652041;6.19728555652041;0.942170367484424;0;0;0;0;0;0;0;0;0;0;0;0;"8";1;0;0.265276026674097;2.11880879777279;4.21844206127588;8.1885619603717;8.0178812461208;25.8054340077716;22.9197287419606;21.2368766851128;2.95541497162138;1.95976660432691;1.95976660432691;0.354042292664488;0;0;0;0;0;0;0;0;0;0;0;0;"7.7";1;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE
"DDX18_HUMAN";0;0;0;0;0;0;0;0;0;0;0;0;0;1.43295785931036;6.78397176693931;10.203910356839;10.2283090032966;14.6194547172873;15.0131046141468;17.5035057749419;10.5090395329219;7.65045323250394;4.31658939943362;1.61134795047031;0.127355791909018;"18.9";1;0;0;0;0;0;0;0;0;0;0;0;0;0;5.90528805703165;13.2749973733401;18.5282189847871;13.3899991641101;8.68071597411584;4.61529743635266;5.69321718985004;5.84566014938177;7.10962316062386;9.16969994924162;6.71444378783811;1.0728387733272;"16.1, 22.2";2;2;-2.8;18.9;100.2;71.7384;7.42539473416335e-05;16.1;62.8;52.174;0.000177612957965356;FALSE;FALSE
"DDX18_HUMAN";0;0;0;0;0;0;0;0;0;0;0;0;0;1.43295785931036;6.78397176693931;10.203910356839;10.2283090032966;14.6194547172873;15.0131046141468;17.5035057749419;10.5090395329219;7.65045323250394;4.31658939943362;1.61134795047031;0.127355791909018;"18.9";1;0;0;0;0;0;0;0;0;0;0;0;0;0;5.90528805703165;13.2749973733401;18.5282189847871;13.3899991641101;8.68071597411584;4.61529743635266;5.69321718985004;5.84566014938177;7.10962316062386;9.16969994924162;6.71444378783811;1.0728387733272;"16.1, 22.2";2;2;3.3;18.9;100.2;71.7384;7.42539473416335e-05;22.2;38.6;18.8442;0.170940942688884;TRUE;FALSE
"DDX28_HUMAN";0;0;0;0;0;0;0;0;0;0;0;0;0;0.0294769803355075;2.02730461912178;6.05077909576533;13.0003901176076;19.1591088043187;19.446746290195;16.3978051036389;11.1775268383612;7.12657756380595;3.23373180148656;0.810736002291078;1.53981678307237;"18.9";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0801665704365648;4.64416123002044;10.6512768179927;15.2982231672058;13.9456485723879;9.49396181959454;5.89173903935747;4.35849228937344;3.15368766697924;2.18460871644763;7.95433507880035;22.3436990314039;"17.6, 25";2;1;6.1;18.9;99.7;42.304;0.00200660460807724;25;22.6;99.1222;0.02538577998364;TRUE;FALSE
"DDX46_HUMAN";0;0.00207238272594173;0.00282929159932151;0.00317393703676306;0.0393592461398099;0.138140199304817;0.426852283581456;1.19589100066732;1.54489359430604;1.66546960435944;2.18173138058549;6.54684912921224;7.14655251391962;6.38642406014961;3.24285132003367;3.74527798715633;8.24005999357266;13.4340667305003;16.1425141309899;13.6119446190849;7.71708076391954;3.97221821952074;1.67259875335593;0.762815020123873;0.178333838154352;"12.9, 19";2;0;0.00810520213507647;0.010698119303727;0.0130652239303389;1.06816906251086;2.32402418850121;16.3698303286467;18.7510805930409;20.2726990440985;8.88220635596461;8.21076859251963;8.57780027637173;6.79659471305061;4.2462356682353;1.38502509946353;0.759671741413747;0.718239411019741;0.515439874178212;0.319900261810604;0.174711169334216;0.120351834332525;0.110848548950185;0.156040471754096;0.14760735558378;0.0608868638501438;"8.7";1;2;-4.2;12.9;26.3;73.1904;0.132971479409841;8.7;91.7;99.5447;0.0363368495242447;FALSE;FALSE
